Timestamp,sWorld.GetCurrentDiff(),sWorld.GetAverageDiff(),sWorld.GetMaxDiff(),virtualMemUsedByMe,activityPercentage,activityPercentageMod,activeBots,playerBots.size(),avarageLevel1-9,avarageLevel10-19,avarageLevel20-29,avarageLevel30-39,avarageLevel40-49,avarageLevel50-59,avarageLevel60,avarageGold,avarageGearScore
19533209, 306,191,1955,5213913088,100,50,1000,1000,0.0000,0.0532,0.0368,0.0110,0.0314,0.0110,0.0000,2.5800,0.0600
19543153, 56,188,1955,5218287616,100,50,1000,1000,0.0000,0.0524,0.0364,0.0110,0.0324,0.0110,0.0000,2.4960,0.0600
19553183, 376,193,1955,5223276544,99.84,49.84,1000,1000,0.0000,0.0523,0.0365,0.0114,0.0328,0.0110,0.0000,2.4000,0.0600
19563135, 173,191,1955,5220708352,100,50,1000,1000,0.0000,0.0527,0.0362,0.0111,0.0338,0.0119,0.0000,2.6640,0.0960
19573096, 113,192,1955,5213384704,100,50,996,1000,0.0000,0.0522,0.0352,0.0110,0.0337,0.0119,0.0000,2.7720,0.1080
19583023, 270,185,1955,5215064064,100,50,1000,1000,0.0000,0.0531,0.0342,0.0110,0.0347,0.0119,0.0000,2.7600,0.1080
19592970, 237,186,1955,5230653440,100,50,1000,1000,0.0000,0.0526,0.0331,0.0084,0.0346,0.0119,0.0000,2.7600,0.1080
19602886, 160,178,1955,5230653440,100,50,1000,1000,0.0000,0.0543,0.0328,0.0082,0.0344,0.0119,0.0000,4.0800,0.1080
19612873, 265,176,1955,5231067136,100,50,1000,1000,0.0000,0.0541,0.0326,0.0082,0.0341,0.0119,0.0000,4.0200,0.1080
19622879, 279,181,1955,5219401728,100,50,1000,1000,0.0000,0.0541,0.0323,0.0086,0.0334,0.0119,0.0000,4.1040,0.1200
19632976, 408,183,1955,5215371264,100,50,1000,1000,0.0000,0.0535,0.0319,0.0088,0.0329,0.0119,0.0000,4.1040,0.1200
19642880, 105,185,1068,5233586176,100,50,1000,1000,0.0000,0.0539,0.0327,0.0091,0.0332,0.0125,0.0000,4.0920,0.1200
19652855, 169,185,1068,5233586176,100,50,1000,1000,0.0000,0.0544,0.0320,0.0098,0.0338,0.0125,0.0000,4.1160,0.1200
19662774, 50,180,1068,5237174272,100,50,1000,1000,0.0000,0.0540,0.0323,0.0098,0.0338,0.0132,0.0000,4.0800,0.1080
19672829, 206,173,1068,5237174272,100,50,1000,1000,0.0000,0.0541,0.0327,0.0100,0.0336,0.0123,0.0000,4.0800,0.1080
19682817, 310,173,1068,5218439168,100,50,1000,1000,0.0000,0.0546,0.0313,0.0100,0.0338,0.0123,0.0000,4.1160,0.1080
19693164, 577,177,1068,5211672576,100,50,1000,1000,0.0000,0.0557,0.0320,0.0094,0.0342,0.0123,0.0000,4.1160,0.0960
19703232, 180,181,963,5218033664,100,50,1000,1000,0.0000,0.0559,0.0318,0.0096,0.0342,0.0123,0.0000,4.0560,0.0960
19713145, 60,184,963,5220999168,100,50,1000,1000,0.0000,0.0563,0.0317,0.0096,0.0347,0.0127,0.0000,4.0200,0.0960
19723082, 59,180,963,5220999168,100,50,1000,1000,0.0000,0.0568,0.0317,0.0096,0.0344,0.0136,0.0000,3.9480,0.0960
19733029, 72,183,2035,5227962368,100,50,1000,1000,0.0000,0.0564,0.0320,0.0098,0.0341,0.0137,0.0000,3.9480,0.1200
19743190, 295,171,2035,5212831744,100,50,1000,1000,0.0000,0.0563,0.0318,0.0167,0.0344,0.0147,0.0000,3.9600,0.1200
19753164, 289,178,2035,5215211520,100,50,1000,1000,0.0000,0.0561,0.0320,0.0171,0.0349,0.0152,0.0000,3.9720,0.1200
19763285, 236,178,2035,5227909120,100,50,1000,1000,0.0000,0.0566,0.0317,0.0171,0.0349,0.0142,0.0000,3.9480,0.1200
19773321, 174,179,2035,5232062464,100,50,1000,1000,0.0000,0.0556,0.0307,0.0174,0.0349,0.0153,0.0000,3.7920,0.1200
19783285, 72,176,2035,5232062464,100,50,1000,1000,0.0000,0.0565,0.0307,0.0185,0.0355,0.0153,0.0000,3.7080,0.1200
19793195, 158,173,2035,5232062464,100,50,1000,1000,0.0000,0.0568,0.0303,0.0189,0.0363,0.0163,0.0000,3.5520,0.1200
19803163, 163,174,2035,5232005120,100,50,1000,1000,0.0000,0.0535,0.0300,0.0185,0.0347,0.0163,0.0000,3.2640,0.1320
19813064, 252,173,2035,5211205632,100,50,1000,1000,0.0000,0.0528,0.0305,0.0192,0.0358,0.0178,0.0000,3.4920,0.1320
19822998, 275,178,2035,5232562176,100,50,1000,1000,0.0000,0.0537,0.0294,0.0201,0.0356,0.0178,0.0000,3.5040,0.1320
19833022, 263,181,2035,5233639424,100,50,1000,1000,0.0000,0.0539,0.0292,0.0199,0.0358,0.0189,0.0000,3.4680,0.1440
19843030, 165,177,2035,5238226944,100,50,1000,1000,0.0000,0.0539,0.0284,0.0195,0.0359,0.0189,0.0000,3.4560,0.1440
19853005, 118,174,2035,5238226944,100,50,1000,1000,0.0000,0.0537,0.0278,0.0199,0.0363,0.0183,0.0000,3.4560,0.1440
19862972, 414,175,2035,5229187072,100,50,1000,1000,0.0000,0.0541,0.0277,0.0191,0.0363,0.0179,0.0000,4.0920,0.1680
19873082, 255,176,2035,5211025408,100,50,1000,1000,0.0000,0.0540,0.0277,0.0191,0.0363,0.0179,0.0000,4.2120,0.1680
19883074, 197,178,2035,5215809536,100,50,1000,1000,0.0000,0.0532,0.0273,0.0188,0.0373,0.0170,0.0000,4.2360,0.1680
19893062, 256,185,2035,5227520000,99.99,49.99,1000,1000,0.0000,0.0526,0.0267,0.0192,0.0377,0.0193,0.0000,4.2360,0.1680
19903217, 277,188,2035,5228773376,100,50,1000,1000,0.0000,0.0528,0.0260,0.0192,0.0374,0.0193,0.0000,4.2120,0.1680
19913182, 272,184,2035,5230313472,100,50,995,1000,0.0000,0.0538,0.0256,0.0192,0.0363,0.0186,0.0000,-0.7320,0.1680
19923097, 132,187,2035,5211316224,100,50,1000,1000,0.0000,0.0537,0.0269,0.0189,0.0359,0.0186,0.0000,-0.5040,0.1680
19933210, 244,183,2035,5202538496,100,50,1000,1000,0.0000,0.0544,0.0265,0.0188,0.0353,0.0176,0.0000,-0.3960,0.1680
19943257, 302,188,2035,5223411712,100,50,1000,1000,0.0000,0.0534,0.0256,0.0190,0.0353,0.0169,0.0000,1.6320,0.1680
19953239, 263,188,2035,5227057152,100,50,1000,1000,0.0000,0.0540,0.0243,0.0190,0.0346,0.0174,0.0000,1.5960,0.1680
19963171, 110,190,2035,5228363776,100,50,1000,1000,0.0000,0.0537,0.0239,0.0192,0.0349,0.0174,0.0000,1.6440,0.1680
19973083, 214,189,2035,5229621248,100,50,1000,1000,0.0000,0.0543,0.0222,0.0198,0.0347,0.0170,0.0000,1.1640,0.1680
19983029, 178,187,2035,5226196992,100,50,1000,1000,0.0000,0.0535,0.0220,0.0201,0.0337,0.0170,0.0000,1.1400,0.1560
19993063, 177,185,2035,5211455488,100,50,1000,1000,0.0000,0.0541,0.0217,0.0213,0.0340,0.0161,0.0000,1.1280,0.1560
20003095, 191,179,2035,5219696640,100,50,1000,1000,0.0000,0.0539,0.0219,0.0214,0.0327,0.0171,0.0000,0.9480,0.1560
20013009, 110,177,2035,5225930752,100,50,1000,1000,0.0000,0.0541,0.0215,0.0216,0.0321,0.0171,0.0000,0.9240,0.1440
20023071, 163,173,2035,5229637632,100,50,1000,1000,0.0000,0.0543,0.0212,0.0225,0.0315,0.0171,0.0000,0.9120,0.1440
20033123, 290,170,2035,5229637632,100,50,1000,1000,0.0000,0.0536,0.0207,0.0225,0.0318,0.0171,0.0000,0.9720,0.1320
20043195, 240,164,2035,5212168192,100,50,1000,1000,0.0000,0.0547,0.0213,0.0229,0.0313,0.0176,0.0000,1.0080,0.1320
20053251, 273,168,2035,5218467840,100,50,1000,1000,0.0000,0.0554,0.0213,0.0227,0.0300,0.0166,0.0000,1.5600,0.1320
20063322, 329,164,2035,5217210368,100,50,1000,1000,0.0000,0.0556,0.0216,0.0225,0.0304,0.0164,0.0000,1.4880,0.1320
20073302, 247,167,2035,5231648768,100,50,1000,1000,0.0000,0.0545,0.0209,0.0225,0.0301,0.0164,0.0000,1.3920,0.1440
20083320, 247,167,2035,5234515968,100,50,1000,1000,0.0000,0.0543,0.0214,0.0227,0.0294,0.0164,0.0000,1.3920,0.1320
20093368, 220,166,2035,5235769344,100,50,1000,1000,0.0000,0.0545,0.0209,0.0231,0.0298,0.0164,0.0000,1.5000,0.1320
20103351, 173,171,825,5218246656,100,50,1000,1000,0.0000,0.0548,0.0209,0.0233,0.0293,0.0168,0.0000,1.4880,0.1320
20113369, 273,173,825,5219033088,100,50,1000,1000,0.0000,0.0542,0.0202,0.0233,0.0293,0.0168,0.0000,1.5240,0.1320
20123454, 197,169,825,5224792064,100,50,1000,1000,0.0000,0.0525,0.0199,0.0239,0.0281,0.0177,0.0000,1.5120,0.1320
20133404, 58,172,825,5227651072,100,50,1000,1000,0.0000,0.0528,0.0203,0.0241,0.0266,0.0177,0.0000,1.5120,0.1200
20143431, 192,175,825,5229281280,100,50,1000,1000,0.0000,0.0528,0.0199,0.0241,0.0262,0.0177,0.0000,1.5240,0.1200
20153479, 261,178,911,5243953152,100,50,1000,1000,0.0000,0.0525,0.0198,0.0250,0.0258,0.0168,0.0000,1.2600,0.0840
20163429, 75,179,911,5199048704,100,50,1000,1000,0.0000,0.0534,0.0195,0.0248,0.0253,0.0173,0.0000,1.1760,0.0720
20173376, 269,179,911,5216968704,100,50,1000,1000,0.0000,0.0522,0.0197,0.0248,0.0240,0.0173,0.0000,1.1760,0.0720
20183310, 344,180,911,5224116224,100,50,1000,1000,0.0000,0.0519,0.0197,0.0250,0.0235,0.0182,0.0000,1.6560,0.0720
20193386, 212,179,911,5228920832,100,50,1000,1000,0.0000,0.0498,0.0197,0.0253,0.0232,0.0182,0.0000,2.1000,0.0720
20203421, 271,172,911,5233778688,100,50,1000,1000,0.0000,0.0504,0.0199,0.0253,0.0234,0.0186,0.0000,2.1240,0.0720
20213417, 280,171,911,5236236288,100,50,1000,1000,0.0000,0.0496,0.0204,0.0251,0.0236,0.0194,0.0000,2.0400,0.0600
20223370, 142,172,911,5186564096,100,50,1000,1000,0.0000,0.0508,0.0206,0.0257,0.0233,0.0194,0.0000,2.3520,0.0600
20233295, 372,178,911,5219811328,100,50,1000,1000,0.0000,0.0503,0.0201,0.0255,0.0228,0.0204,0.0000,2.3640,0.0720
20243341, 243,179,911,5227487232,100,50,1000,1000,0.0000,0.0491,0.0198,0.0259,0.0225,0.0204,0.0000,2.4720,0.0720
20253342, 172,174,911,5239291904,100,50,1000,1000,0.0000,0.0488,0.0193,0.0272,0.0225,0.0202,0.0000,2.4600,0.0720
20263382, 290,173,911,5245407232,100,50,1000,1000,0.0000,0.0488,0.0187,0.0281,0.0220,0.0207,0.0000,2.4840,0.0720
20273326, 198,173,911,5246951424,100,50,1000,1000,0.0000,0.0479,0.0185,0.0284,0.0209,0.0207,0.0000,2.6640,0.0720
20283275, 50,173,911,5210918912,100,50,1000,1000,0.0000,0.0465,0.0181,0.0283,0.0210,0.0212,0.0000,2.6760,0.0720
20293332, 241,176,911,5220335616,100,50,1000,1000,0.0000,0.0455,0.0181,0.0287,0.0209,0.0221,0.0000,2.7000,0.0720
20303256, 252,175,911,5230886912,100,50,1000,1000,0.0000,0.0454,0.0186,0.0301,0.0195,0.0213,0.0000,2.7360,0.0720
20313314, 304,178,911,5232332800,100,50,1000,1000,0.0000,0.0454,0.0182,0.0302,0.0178,0.0203,0.0000,2.8440,0.0840
20323279, 230,177,911,5233590272,100,50,1000,1000,0.0000,0.0455,0.0180,0.0304,0.0185,0.0203,0.0000,2.8440,0.0600
20333188, 69,171,911,5233590272,100,50,1000,1000,0.0000,0.0455,0.0178,0.0237,0.0182,0.0192,0.0000,2.8680,0.0600
20343393, 370,167,911,5227835392,100,50,1000,1000,0.0000,0.0450,0.0172,0.0233,0.0177,0.0192,0.0000,2.8800,0.0600
20353312, 56,169,911,5232005120,100,50,1000,1000,0.0000,0.0443,0.0177,0.0233,0.0178,0.0201,0.0000,2.9520,0.0600
20363372, 166,172,911,5233766400,100,50,1000,1000,0.0000,0.0451,0.0177,0.0231,0.0174,0.0214,0.0000,2.9400,0.0600
20373297, 85,170,911,5236736000,100,50,1000,1000,0.0000,0.0447,0.0177,0.0224,0.0169,0.0227,0.0000,2.9520,0.0600
20383279, 215,175,911,5242466304,100,50,1000,1000,0.0000,0.0447,0.0173,0.0223,0.0162,0.0217,0.0000,2.9640,0.0720
20393397, 252,174,911,5242466304,100,50,1000,1000,0.0000,0.0450,0.0183,0.0232,0.0159,0.0222,0.0000,2.9520,0.0720
20403643, 462,178,911,5205475328,100,50,1000,1000,0.0000,0.0445,0.0177,0.0228,0.0148,0.0207,0.0000,2.7360,0.0720
20413871, 396,178,911,5214220288,100,50,1000,1000,0.0000,0.0431,0.0183,0.0229,0.0148,0.0238,0.0000,2.7240,0.0720
20423869, 102,179,911,5225906176,100,50,1000,1000,0.0000,0.0434,0.0179,0.0236,0.0148,0.0227,0.0000,2.7240,0.0600
20433869, 147,183,911,5227106304,100,50,1000,1000,0.0000,0.0438,0.0181,0.0236,0.0145,0.0227,0.0000,2.7240,0.0600
20443808, 121,186,911,5229981696,100,50,1000,1000,0.0000,0.0435,0.0185,0.0232,0.0145,0.0239,0.0000,2.7360,0.0720
20453792, 282,188,911,5229981696,100,50,1000,1000,0.0000,0.0438,0.0180,0.0237,0.0435,0.0239,0.0000,2.9040,-0.0000
20464257, 647,189,911,5199044608,100,50,1000,1000,0.0000,0.0439,0.0183,0.0237,0.0435,0.0258,0.0000,2.9040,-0.0000
20474226, 90,190,911,5210443776,100,50,1000,1000,0.0000,0.0444,0.0184,0.0237,0.0430,0.0263,0.0000,2.8800,-0.0000
20484173, 303,196,911,5217001472,99.68,49.68,1000,1000,0.0000,0.0451,0.0188,0.0233,0.0420,0.0240,0.0000,2.8680,-0.0000
20494136, 379,196,911,5219737600,100,50,998,1000,0.0000,0.0446,0.0188,0.0233,0.0431,0.0240,0.0000,2.7600,-0.0000
20504117, 234,191,911,5222801408,100,50,992,1000,0.0000,0.0443,0.0188,0.0234,0.0437,0.0240,0.0000,2.8320,-0.0000
20514049, 109,183,911,5224624128,100,50,1000,1000,0.0000,0.0447,0.0177,0.0230,0.0440,0.0250,0.0000,2.5800,-0.0000
20524221, 420,185,911,5217513472,100,50,1000,1000,0.0000,0.0442,0.0177,0.0236,0.0439,0.0250,0.0000,2.5800,0.0120
20534269, 295,185,1018,5228007424,100,50,1000,1000,0.0000,0.0447,0.0175,0.0236,0.0434,0.0250,0.0000,2.5920,0.0120
20544324, 194,189,1018,5234577408,100,50,1000,1000,0.0000,0.0443,0.0179,0.0236,0.0432,0.0245,0.0000,2.5560,0.0120
20554445, 234,183,1018,5236273152,100,50,1000,1000,0.0000,0.0440,0.0176,0.0241,0.0436,0.0245,0.0000,2.4960,0.0120
20564405, 81,185,1018,5236273152,100,50,1000,1000,0.0000,0.0438,0.0176,0.0235,0.0438,0.0254,0.0000,2.9640,0.0120
20574451, 148,171,1018,5236273152,100,50,1000,1000,0.0000,0.0437,0.0176,0.0233,0.0436,0.0254,0.0000,2.4960,0.0120
20584463, 182,165,1018,5224882176,100,50,1000,1000,0.0000,0.0430,0.0176,0.0224,0.0433,0.0260,0.0000,2.5080,0.0120
20594461, 168,168,1018,5227442176,100,50,1000,1000,0.0000,0.0426,0.0172,0.0225,0.0435,0.0259,0.0000,2.6160,0.0120
20604424, 79,168,1018,5230223360,100,50,1000,1000,0.0000,0.0421,0.0174,0.0225,0.0439,0.0259,0.0000,2.6280,0.0120
20614381, 104,168,1018,5231919104,100,50,1000,1000,0.0000,0.0419,0.0174,0.0218,0.0443,0.0259,0.0000,2.6640,0.0120
20624295, 51,169,1282,5236269056,100,50,1000,1000,0.0000,0.0419,0.0169,0.0220,0.0439,0.0259,0.0000,2.6160,0.0120
20634257, 63,165,1282,5236269056,100,50,1000,1000,0.0000,0.0410,0.0163,0.0218,0.0437,0.0259,0.0000,2.5800,0.0120
20644238, 133,159,1282,5184835584,100,50,1000,1000,0.0000,0.0410,0.0166,0.0218,0.0440,0.0263,0.0000,2.0520,0.0120
20654140, 183,161,1282,5217714176,100,50,1000,1000,0.0000,0.0403,0.0159,0.0220,0.0438,0.0277,0.0000,2.1240,0.0120
20664183, 319,163,1282,5219909632,100,50,1000,1000,0.0000,0.0405,0.0159,0.0218,0.0442,0.0287,0.0000,1.9080,-0.0000
20674142, 66,165,1282,5226635264,100,50,1000,1000,0.0000,0.0400,0.0154,0.0226,0.0436,0.0296,0.0000,1.9920,-0.0000
20684222, 238,165,1282,5227778048,100,50,1000,1000,0.0000,0.0399,0.0151,0.0220,0.0438,0.0296,0.0000,1.9440,-0.0000
20694207, 580,159,1282,5231296512,100,50,1000,1000,0.0000,0.0397,0.0157,0.0226,0.0435,0.0311,0.0000,2.0040,-0.0000
20704317, 290,163,1282,5204013056,100,50,1000,1000,0.0000,0.0408,0.0161,0.0228,0.0435,0.0322,0.0000,2.0160,-0.0000
20714238, 59,171,1282,5223608320,100,50,1000,1000,0.0000,0.0409,0.0161,0.0222,0.0433,0.0323,0.0000,2.0640,0.0360
20724409, 341,163,1282,5226876928,100,50,1000,1000,0.0000,0.0413,0.0163,0.0229,0.0433,0.0335,0.0000,2.1480,0.0480
20734356, 162,168,1282,5230350336,100,50,1000,1000,0.0000,0.0421,0.0161,0.0224,0.0433,0.0352,0.0000,2.1360,0.0480
20744377, 138,170,1282,5239435264,100,50,1000,1000,0.0000,0.0422,0.0159,0.0218,0.0430,0.0380,0.0000,2.1240,0.0480
20754343, 187,170,1282,5239435264,100,50,1000,1000,0.0000,0.0411,0.0160,0.0220,0.0427,0.0377,0.0000,2.1000,0.0480
20764403, 166,168,1282,5224189952,100,50,1000,1000,0.0000,0.0414,0.0157,0.0221,0.0424,0.0377,0.0000,2.1000,0.0480
20774454, 203,171,918,5213650944,100,50,1000,1000,0.0000,0.0414,0.0160,0.0222,0.0431,0.0371,0.0000,1.6320,0.0480
20784422, 75,172,918,5224120320,100,50,1000,1000,0.0000,0.0414,0.0165,0.0218,0.0429,0.0371,0.0000,1.1880,0.0480
20794360, 142,173,918,5225377792,100,50,1000,1000,0.0000,0.0399,0.0166,0.0230,0.0427,0.0375,0.0000,1.1280,0.0480
20804409, 193,169,918,5229477888,100,50,1000,1000,0.0000,0.0404,0.0168,0.0228,0.0425,0.0391,0.0000,1.9800,0.0480
20814392, 170,166,918,5229477888,100,50,1000,1000,0.0000,0.0401,0.0176,0.0219,0.0425,0.0399,0.0000,1.6560,0.0600
20824738, 851,174,918,5223247872,100,50,1000,1000,0.0000,0.0400,0.0175,0.0223,0.0426,0.0385,0.0000,1.6320,0.0480
20834748, 303,173,918,5226508288,100,50,1000,1000,0.0000,0.0404,0.0172,0.0218,0.0422,0.0392,0.0000,1.8960,0.0600
20844869, 241,174,918,5229596672,100,50,1000,1000,0.0000,0.0405,0.0172,0.0206,0.0419,0.0390,0.0000,2.1240,0.0600
20854885, 224,169,918,5231157248,100,50,1000,1000,0.0000,0.0414,0.0172,0.0202,0.0422,0.0385,0.0000,2.1840,0.0600
20864835, 104,167,918,5230444544,100,50,1000,1000,0.0000,0.0415,0.0172,0.0201,0.0429,0.0385,0.0000,2.0760,0.0600
20874739, 164,159,918,5230444544,100,50,1000,1000,0.0000,0.0418,0.0169,0.0205,0.0425,0.0380,0.0000,2.0040,0.0600
20884749, 2241,163,2241,5215899648,100,50,1000,1000,0.0000,0.0433,0.0169,0.0199,0.0425,0.0398,0.0000,2.3400,0.0720
20894713, 95,163,2241,5197737984,100,50,1000,1000,0.0000,0.0436,0.0165,0.0187,0.0427,0.0411,0.0000,2.4000,0.0720
20904622, 136,166,2241,5210427392,100,50,1000,1000,0.0000,0.0436,0.0167,0.0185,0.0428,0.0411,0.0000,2.2920,0.0600
20914605, 107,168,2241,5213278208,100,50,1000,1000,0.0000,0.0441,0.0170,0.0183,0.0432,0.0414,0.0000,2.2800,0.0600
20924596, 208,169,2241,5227171840,100,50,1000,1000,0.0000,0.0437,0.0172,0.0183,0.0432,0.0429,0.0000,2.3280,0.0600
20934505, 55,165,2241,5235978240,100,50,1000,1000,0.0000,0.0441,0.0172,0.0180,0.0434,0.0424,0.0000,2.3520,0.0600
20944439, 120,165,2241,5214580736,100,50,1000,1000,0.0000,0.0443,0.0160,0.0182,0.0430,0.0430,0.0000,2.2440,0.0120
20954427, 225,170,2241,5227081728,100,50,1000,1000,0.0000,0.0443,0.0166,0.0192,0.0430,0.0417,0.0000,2.2560,0.0120
20964508, 256,171,2241,5237673984,100,50,1000,1000,0.0000,0.0437,0.0166,0.0195,0.0431,0.0394,0.0000,2.2440,0.0120
20974432, 242,175,2241,5249880064,100,50,1000,1000,0.0000,0.0438,0.0168,0.0198,0.0433,0.0399,0.0000,2.2200,-0.0000
20984376, 128,179,2241,5251203072,100,50,1000,1000,0.0000,0.0433,0.0160,0.0187,0.0434,0.0396,0.0000,2.2800,-0.0000
20994390, 178,173,2241,5255180288,100,50,1000,1000,0.0000,0.0438,0.0160,0.0189,0.0439,0.0399,0.0000,2.2560,-0.0000
21004835, 569,179,2241,5240066048,100,50,1000,1000,0.0000,0.0443,0.0154,0.0185,0.0440,0.0377,0.0000,2.2680,-0.0000
21014861, 243,182,2241,5241675776,100,50,1000,1000,0.0000,0.0445,0.0152,0.0185,0.0438,0.0373,0.0000,2.2920,0.0120
21024900, 340,177,2241,5255069696,100,50,1000,1000,0.0000,0.0445,0.0147,0.0192,0.0441,0.0378,0.0000,2.3160,0.0120
21034946, 171,171,2241,5261799424,100,50,1000,1000,0.0000,0.0452,0.0151,0.0194,0.0436,0.0365,0.0000,2.3160,-0.0000
21044889, 95,173,2241,5260103680,100,50,1000,1000,0.0000,0.0450,0.0154,0.0198,0.0151,0.0372,0.0000,1.9080,0.0480
21054860, 167,166,2241,5260443648,100,50,1000,1000,0.0000,0.0455,0.0151,0.0206,0.0151,0.0363,0.0000,1.9080,0.0480
21064848, 301,167,2241,5242159104,100,50,1000,1000,0.0000,0.0456,0.0155,0.0204,0.0151,0.0353,0.0000,2.0400,0.0480
21074854, 108,166,2241,5235081216,100,50,1000,1000,0.0000,0.0454,0.0154,0.0205,0.0159,0.0353,0.0000,2.0280,0.0480
21084927, 188,170,2241,5247225856,100,50,1000,1000,0.0000,0.0453,0.0164,0.0207,0.0149,0.0357,0.0000,2.3400,0.0600
21094912, 109,169,2241,5247225856,100,50,1000,1000,0.0000,0.0466,0.0166,0.0210,0.0145,0.0361,0.0000,2.4240,0.0600
21104919, 210,166,2241,5246865408,100,50,1000,1000,0.0000,0.0464,0.0163,0.0221,0.0143,0.0352,0.0000,2.4600,0.0600
21114963, 144,163,2241,5250371584,100,50,1000,1000,0.0000,0.0477,0.0165,0.0223,0.0148,0.0360,0.0000,2.4600,0.0480
21125009, 284,166,2241,5225611264,100,50,1000,1000,0.0000,0.0480,0.0167,0.0225,0.0149,0.0360,0.0000,2.5080,0.0480
21134992, 151,170,2241,5240213504,100,50,1000,1000,0.0000,0.0482,0.0163,0.0233,0.0154,0.0365,0.0000,2.5080,0.0480
21144922, 129,169,2241,5242863616,100,50,1000,1000,0.0000,0.0481,0.0268,0.0237,0.0151,0.0375,0.0000,2.5080,0.0480
21154896, 248,171,2241,5248892928,100,50,1000,1000,0.0000,0.0481,0.0271,0.0236,0.0156,0.0361,0.0000,2.5320,0.0480
21164838, 103,176,2241,5248892928,100,50,1000,1000,0.0000,0.0502,0.0271,0.0240,0.0157,0.0375,0.0000,3.0480,0.0480
21174876, 404,175,2241,5251145728,100,50,1000,1000,0.0000,0.0509,0.0272,0.0240,0.0157,0.0370,0.0000,3.3960,0.0600
21184938, 883,179,2241,5231579136,100,50,1000,1000,0.0000,0.0516,0.0273,0.0237,0.0163,0.0369,0.0000,3.3000,0.0600
21194863, 478,176,2241,5238030336,100,50,1000,1000,0.0000,0.0517,0.0269,0.0246,0.0166,0.0369,0.0000,3.3000,0.0600
21204986, 333,176,2241,5242376192,100,50,1000,1000,0.0000,0.0517,0.0267,0.0245,0.0172,0.0369,0.0000,3.3000,0.0600
21214937, 238,174,2241,5242376192,100,50,1000,1000,0.0000,0.0517,0.0267,0.0248,0.0173,0.0378,0.0000,3.2880,0.0600
21225053, 247,173,2241,5242376192,100,50,1000,1000,0.0000,0.0522,0.0274,0.0250,0.0176,0.0378,0.0000,3.2880,0.0600
21235080, 186,174,2241,5242376192,100,50,1000,1000,0.0000,0.0522,0.0271,0.0252,0.0178,0.0378,0.0000,3.2880,0.0600
21244987, 540,176,2241,5224427520,100,50,1000,1000,0.0000,0.0522,0.0271,0.0260,0.0180,0.0360,0.0000,3.3960,0.0600
21254896, 475,178,2241,5239308288,100,50,1000,1000,0.0000,0.0530,0.0277,0.0261,0.0178,0.0365,0.0000,3.6840,0.0600
21264806, 66,182,2241,5249839104,100,50,1000,1000,0.0000,0.0550,0.0280,0.0256,0.0189,0.0357,0.0000,4.3080,0.0720
21274883, 211,190,2241,5251325952,99.68,49.68,1000,1000,0.0000,0.0557,0.0279,0.0261,0.0185,0.0359,0.0000,4.4280,0.0720
21284815, 363,188,2241,5255749632,100,50,997,1000,0.0000,0.0556,0.0272,0.0255,0.0188,0.0359,0.0000,5.0280,0.0720
21294770, 335,181,2241,5255962624,100,50,990,1000,0.0000,0.0549,0.0270,0.0255,0.0192,0.0348,0.0000,5.0040,0.0720
21304796, 256,182,2241,5201883136,100,50,1000,1000,0.0000,0.0547,0.0271,0.0264,0.0190,0.0343,0.0000,4.9680,0.0360
21314730, 131,180,2241,5212594176,100,50,1000,1000,0.0000,0.0543,0.0266,0.0262,0.0190,0.0330,0.0000,4.8840,0.0360
21324749, 130,184,2241,5237186560,100,50,1000,1000,0.0000,0.0532,0.0273,0.0267,0.0190,0.0314,0.0000,4.7640,0.0360
21334661, 302,184,2241,5239144448,100,50,1000,1000,0.0000,0.0541,0.0281,0.0265,0.0190,0.0295,0.0000,4.7880,0.0360
21344653, 185,180,2241,5242875904,100,50,1000,1000,0.0000,0.0557,0.0275,0.0265,0.0191,0.0297,0.0000,4.7880,0.0360
21354595, 124,173,2241,5246500864,100,50,1000,1000,0.0000,0.0557,0.0281,0.0266,0.0203,0.0310,0.0000,4.8840,0.0360
21364923, 452,173,2241,5230469120,100,50,1000,1000,0.0000,0.0582,0.0282,0.0268,0.0198,0.0313,0.0000,4.9920,0.0360
21374854, 219,165,2241,5230788608,100,50,1000,1000,0.0000,0.0590,0.0357,0.0272,0.0209,0.0319,0.0000,5.0040,0.0360
21384763, 361,165,2241,5234753536,100,50,1000,1000,0.0000,0.0590,0.0351,0.0260,0.0218,0.0310,0.0000,5.0520,0.0360
21394746, 178,169,2241,5246480384,100,50,1000,1000,0.0000,0.0584,0.0349,0.0263,0.0221,0.0286,0.0000,4.2120,0.0360
21404655, 166,171,2241,5250990080,100,50,1000,1000,0.0000,0.0580,0.0352,0.0267,0.0224,0.0284,0.0000,4.4400,0.0240
21414770, 216,174,2241,5261524992,100,50,1000,1000,0.0000,0.0580,0.0349,0.0262,0.0222,0.0291,0.0000,4.4520,0.0240
21424982, 348,178,2241,5219131392,100,50,1000,1000,0.0000,0.0581,0.0349,0.0258,0.0226,0.0289,0.0000,4.0800,0.0120
21434900, 63,177,2241,5233201152,100,50,1000,1000,0.0000,0.0588,0.0358,0.0259,0.0228,0.0287,0.0000,3.8760,0.0120
21444860, 294,179,2241,5247373312,100,50,1000,1000,0.0000,0.0578,0.0358,0.0261,0.0230,0.0295,0.0000,3.8880,0.0120
